<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.23	17:00:00	9178.01	9203.82	9172.91	9179.09	6131	0	200
2020.01.23	18:00:00	9179.22	9185.93	9166.04	9181.81	5207	0	200
2020.01.23	19:00:00	9181.06	9195.95	9175.75	9179.42	3820	0	200
2020.01.23	20:00:00	9179.42	9202.54	9174.51	9200.86	3769	0	200
2020.01.23	21:00:00	9200.85	9215.17	9198.25	9214.27	3796	0	200
2020.01.23	22:00:00	9214.67	9221.45	9205.76	9216.01	4681	0	200
2020.01.23	23:00:00	9216.26	9241.40	9214.89	9240.10	1799	0	200
2020.01.24	01:00:00	9240.23	9259.67	9237.86	9257.57	1697	0	300
2020.01.24	02:00:00	9257.82	9258.57	9248.63	9249.38	1519	0	300
2020.01.24	03:00:00	9249.38	9256.37	9241.17	9248.28	2256	0	300
2020.01.24	04:00:00	9248.15	9253.53	9242.18	9252.16	1607	0	300
2020.01.24	05:00:00	9252.16	9253.42	9248.44	9250.44	1088	0	300
2020.01.24	06:00:00	9250.19	9258.18	9249.94	9256.69	791	0	300
2020.01.24	07:00:00	9256.44	9256.82	9253.71	9255.97	525	0	300
2020.01.24	08:00:00	9256.09	9257.26	9254.23	9254.49	502	0	300
2020.01.24	09:00:00	9254.24	9254.24	9247.28	9248.04	1094	0	300
2020.01.24	10:00:00	9248.41	9276.09	9246.54	9270.50	2860	0	300
2020.01.24	11:00:00	9270.37	9274.67	9265.02	9266.37	1854	0	300
2020.01.24	12:00:00	9266.12	9269.52	9260.05	9260.32	1395	0	300
2020.01.24	13:00:00	9260.45	9271.56	9260.32	9271.07	1167	0	300
2020.01.24	14:00:00	9271.19	9271.75	9259.87	9263.00	1596	0	300
2020.01.24	15:00:00	9262.37	9269.85	9258.15	9261.89	1668	0	300
2020.01.24	16:00:00	9261.64	9271.86	9244.70	9258.15	4539	0	200
2020.01.24	17:00:00	9258.27	9258.77	9217.87	9232.81	6550	0	200
2020.01.24	18:00:00	9233.31	9245.30	9195.19	9196.80	6581	0	200
2020.01.24	19:00:00	9196.18	9196.86	9151.46	9186.60	7214	0	200
2020.01.24	20:00:00	9186.60	9187.09	9122.32	9140.26	7060	0	200
2020.01.24	21:00:00	9140.01	9144.08	9099.46	9143.59	7495	0	200
2020.01.24	22:00:00	9143.83	9159.88	9115.33	9141.07	7416	0	200
2020.01.24	23:00:00	9139.45	9146.31	9132.35	9132.73	1130	0	250
2020.01.27	01:00:00	9055.00	9058.37	8984.60	9004.80	5156	0	300
2020.01.27	02:00:00	9004.80	9035.93	9002.68	9035.43	4506	0	300
2020.01.27	03:00:00	9035.43	9035.93	9019.12	9028.85	2949	0	300
2020.01.27	04:00:00	9028.72	9028.97	8995.34	9005.07	3241	0	300
2020.01.27	05:00:00	9005.32	9031.13	9005.32	9023.78	2653	0	300
2020.01.27	06:00:00	9023.78	9028.77	9018.32	9019.57	1678	0	300
2020.01.27	07:00:00	9019.32	9025.43	9008.60	9013.85	2537	0	300
2020.01.27	08:00:00	9014.60	9023.11	9010.13	9020.60	2248	0	300
2020.01.27	09:00:00	9020.48	9032.32	9012.28	9022.00	3325	0	300
2020.01.27	10:00:00	9023.24	9044.31	9012.00	9030.50	4421	0	300
2020.01.27	11:00:00	9030.75	9031.00	8982.94	8993.99	4379	0	300
2020.01.27	12:00:00	8993.74	8995.00	8947.88	8948.93	4732	0	300
2020.01.27	13:00:00	8948.80	8978.83	8934.20	8963.27	4787	0	300
2020.01.27	14:00:00	8963.27	8988.88	8962.33	8969.48	4636	0	300
2020.01.27	15:00:00	8970.48	8979.59	8958.80	8967.79	4848	0	300
2020.01.27	16:00:00	8967.29	8981.23	8918.00	8975.65	7572	0	200
2020.01.27	17:00:00	8975.40	8985.21	8937.34	8954.58	8629	0	200
2020.01.27	18:00:00	8954.33	8972.61	8934.39	8967.91	7324	0	200
2020.01.27	19:00:00	8967.04	9001.90	8957.32	8985.85	6386	0	200
2020.01.27	20:00:00	8986.10	8998.96	8977.55	8985.33	5569	0	200
2020.01.27	21:00:00	8985.33	9000.35	8955.01	8967.74	6130	0	200
2020.01.27	22:00:00	8966.99	8977.96	8945.07	8950.12	7135	0	200
2020.01.27	23:00:00	8950.37	8954.00	8939.53	8949.50	1903	0	250
2020.01.28	01:00:00	8943.68	8974.11	8942.94	8968.13	1931	0	300
2020.01.28	02:00:00	8968.38	8974.74	8954.44	8958.18	2413	0	300
2020.01.28	03:00:00	8958.56	8988.72	8956.19	8977.52	3017	0	300
2020.01.28	04:00:00	8977.40	8979.78	8963.96	8976.92	2322	0	300
2020.01.28	05:00:00	8976.79	8977.81	8969.58	8977.44	1350	0	300
2020.01.28	06:00:00	8977.56	9002.26	8976.69	8997.53	2131	0	300
2020.01.28	07:00:00	8997.53	9016.98	8995.04	9014.49	2141	0	300
2020.01.28	08:00:00	9014.37	9028.97	9008.91	9028.22	2417	0	300
2020.01.28	09:00:00	9027.98	9029.25	9018.00	9022.03	2516	0	300
2020.01.28	10:00:00	9022.15	9025.34	8986.53	8991.67	4641	0	300
2020.01.28	11:00:00	8991.17	8991.17	8963.78	8983.44	4738	0	300
2020.01.28	12:00:00	8983.44	8993.42	8974.70	8981.69	3422	0	300
2020.01.28	13:00:00	8981.19	9009.52	8968.51	9007.54	3287	0	300
2020.01.28	14:00:00	9007.66	9029.85	8998.66	9020.15	4019	0	300
2020.01.28	15:00:00	9020.03	9028.86	9010.90	9018.51	3727	0	300
2020.01.28	16:00:00	9018.39	9029.38	8991.09	9007.97	5940	0	200
2020.01.28	17:00:00	9009.22	9069.71	9006.61	9063.92	6907	0	200
2020.01.28	18:00:00	9063.79	9088.54	9052.26	9087.46	5846	0	200
2020.01.28	19:00:00	9087.46	9097.48	9081.63	9085.46	4055	0	200
2020.01.28	20:00:00	9085.58	9095.70	9073.82	9092.97	3658	0	200
2020.01.28	21:00:00	9093.22	9109.10	9093.22	9102.30	3813	0	200
2020.01.28	22:00:00	9102.30	9110.50	9088.56	9089.81	4762	0	200
2020.01.28	23:00:00	9089.06	9127.09	9087.32	9115.00	3013	0	200
2020.01.29	01:00:00	9111.91	9116.65	9083.00	9090.37	2767	0	300
2020.01.29	02:00:00	9090.62	9092.14	9084.14	9088.89	2201	0	300
2020.01.29	03:00:00	9089.13	9137.89	9086.16	9128.29	4451	0	300
2020.01.29	04:00:00	9128.42	9133.79	9124.80	9130.06	2480	0	300
2020.01.29	05:00:00	9130.06	9141.78	9127.82	9137.81	1794	0	300
2020.01.29	06:00:00	9137.81	9138.06	9127.85	9131.85	1001	0	300
2020.01.29	07:00:00	9131.72	9135.71	9127.38	9128.13	1518	0	300
2020.01.29	08:00:00	9127.88	9130.14	9119.80	9119.80	1327	0	300
2020.01.29	09:00:00	9120.05	9121.92	9112.59	9117.96	1835	0	300
2020.01.29	10:00:00	9117.58	9133.68	9106.62	9125.32	4123	0	300
2020.01.29	11:00:00	9125.07	9131.94	9112.06	9119.22	2994	0	300
2020.01.29	12:00:00	9119.10	9136.31	9118.24	9134.34	2146	0	300
2020.01.29	13:00:00	9134.59	9146.60	9130.78	9141.06	1998	0	300
2020.01.29	14:00:00	9141.31	9147.42	9133.61	9137.25	2660	0	300
2020.01.29	15:00:00	9137.25	9144.80	9126.26	9127.13	2886	0	300
2020.01.29	16:00:00	9127.38	9150.79	9093.71	9097.92	5561	0	200
2020.01.29	17:00:00	9097.18	9109.10	9065.36	9108.36	7833	0	200
2020.01.29	18:00:00	9108.49	9121.76	9101.08	9118.60	5128	0	200
2020.01.29	19:00:00	9118.48	9131.06	9117.26	9123.16	3948	0	200
2020.01.29	20:00:00	9123.16	9137.51	9114.03	9129.68	3386	0	200
2020.01.29	21:00:00	9129.80	9150.46	9120.83	9136.17	6247	0	200
2020.01.29	22:00:00	9136.70	9140.05	9099.10	9101.71	7227	0	200
2020.01.29	23:00:00	9102.09	9124.90	9072.81	9096.80	2971	0	200
2020.01.30	01:00:00	9103.15	9127.21	9097.91	9112.52	2242	0	300
2020.01.30	02:00:00	9113.02	9117.75	9086.40	9093.64	2762	0	300
2020.01.30	03:00:00	9093.39	9103.25	9082.93	9089.30	3696	0	300
2020.01.30	04:00:00	9089.05	9091.04	9046.31	9057.41	4642	0	300
2020.01.30	05:00:00	9057.41	9071.75	9043.09	9049.83	3821	0	300
2020.01.30	06:00:00	9049.70	9052.71	9040.73	9049.60	2703	0	300
2020.01.30	07:00:00	9049.35	9059.09	9033.80	9050.63	3808	0	300
2020.01.30	08:00:00	9050.63	9054.44	9035.42	9038.80	2890	0	300
2020.01.30	09:00:00	9037.92	9044.90	8994.80	9008.93	5279	0	300
2020.01.30	10:00:00	9009.93	9030.53	8997.66	9028.33	5760	0	300
2020.01.30	11:00:00	9028.70	9061.19	9024.05	9042.30	4542	0	300
2020.01.30	12:00:00	9042.30	9044.90	9028.52	9031.89	3513	0	300
2020.01.30	13:00:00	9031.76	9034.72	9009.25	9029.82	3735	0	300
2020.01.30	14:00:00	9029.82	9040.77	9022.55	9027.87	3936	0	300
2020.01.30	15:00:00	9027.50	9064.46	9021.01	9051.44	4965	0	300
2020.01.30	16:00:00	9052.19	9106.37	9036.05	9076.66	6832	0	200
2020.01.30	17:00:00	9077.47	9100.64	9018.30	9020.36	7917	0	200
2020.01.30	18:00:00	9020.36	9084.13	9017.10	9065.93	6887	0	200
2020.01.30	19:00:00	9066.18	9073.11	9024.74	9037.00	6390	0	200
2020.01.30	20:00:00	9037.50	9054.17	9027.62	9049.34	5797	0	200
2020.01.30	21:00:00	9049.34	9108.18	9045.56	9091.91	6922	0	200
2020.01.30	22:00:00	9091.54	9139.61	9084.92	9136.17	7728	0	200
2020.01.30	23:00:00	9135.67	9231.43	9134.42	9228.70	3036	0	200
2020.01.31	01:00:00	9215.52	9219.40	9204.55	9209.18	2221	0	300
2020.01.31	02:00:00	9208.93	9221.57	9195.13	9221.07	3406	0	300
2020.01.31	03:00:00	9219.45	9239.77	9202.51	9202.76	4459	0	300
2020.01.31	04:00:00	9203.26	9235.06	9203.26	9224.47	3950	0	300
2020.01.31	05:00:00	9224.85	9229.22	9214.50	9223.00	2031	0	300
2020.01.31	06:00:00	9223.00	9232.00	9219.64	9232.00	1183	0	300
2020.01.31	07:00:00	9231.62	9234.86	9214.19	9214.19	1713	0	300
2020.01.31	08:00:00	9214.07	9215.12	9202.83	9212.66	2114	0	300
2020.01.31	09:00:00	9212.79	9213.96	9182.67	9184.17	3063	0	300
2020.01.31	10:00:00	9183.80	9189.40	9168.37	9172.73	4376	0	300
2020.01.31	11:00:00	9172.61	9177.11	9158.25	9168.42	3392	0	300
2020.01.31	12:00:00	9168.17	9173.19	9129.26	9150.84	4091	0	300
2020.01.31	13:00:00	9150.72	9166.18	9143.74	9161.77	3451	0	300
2020.01.31	14:00:00	9162.40	9191.07	9161.90	9177.35	4133	0	300
2020.01.31	15:00:00	9177.23	9185.06	9160.28	9179.19	4206	0	300
2020.01.31	16:00:00	9179.69	9192.97	9095.76	9121.06	7187	0	200
2020.01.31	17:00:00	9120.69	9120.69	9046.73	9056.19	9058	0	200
2020.01.31	18:00:00	9055.57	9070.41	9010.35	9066.09	8581	0	200
2020.01.31	19:00:00	9065.84	9065.96	9010.94	9029.17	7976	0	200
2020.01.31	20:00:00	9029.05	9041.99	8991.29	9016.63	7886	0	200
2020.01.31	21:00:00	9016.73	9039.08	9005.76	9017.16	7741	0	200
2020.01.31	22:00:00	9017.66	9026.00	8960.20	8989.21	8717	0	200
2020.01.31	23:00:00	8987.40	9011.91	8985.60	9009.67	1474	0	200
2020.02.03	01:00:00	8973.75	9030.62	8973.12	9014.04	4337	0	300
2020.02.03	02:00:00	9014.29	9058.80	9005.69	9038.73	4361	0	300
2020.02.03	03:00:00	9038.60	9072.66	9022.02	9071.41	6485	0	300
2020.02.03	04:00:00	9071.41	9085.26	9046.87	9049.49	4918	0	300
2020.02.03	05:00:00	9049.24	9071.82	9045.38	9067.22	3566	0	300
2020.02.03	06:00:00	9067.46	9070.96	9058.12	9065.12	2024	0	300
2020.02.03	07:00:00	9064.99	9081.58	9063.75	9074.92	3814	0	300
2020.02.03	08:00:00	9075.54	9075.79	9046.70	9051.32	2822	0	300
2020.02.03	09:00:00	9051.70	9073.27	9046.84	9062.09	2996	0	300
2020.02.03	10:00:00	9062.71	9070.60	9028.52	9051.61	5439	0	300
2020.02.03	11:00:00	9052.11	9057.04	9026.19	9026.44	3673	0	300
2020.02.03	12:00:00	9026.32	9038.64	9018.95	9031.70	3217	0	300
2020.02.03	13:00:00	9031.95	9050.66	9031.95	9039.92	2621	0	300
2020.02.03	14:00:00	9039.54	9044.00	9026.05	9036.91	2796	0	300
2020.02.03	15:00:00	9036.79	9065.36	9036.04	9052.60	3966	0	300
2020.02.03	16:00:00	9052.35	9120.70	9030.66	9118.79	6410	0	200
2020.02.03	17:00:00	9119.80	9148.13	9112.64	9123.56	7751	0	200
2020.02.03	18:00:00	9124.19	9139.73	9096.86	9111.13	7048	0	200
2020.02.03	19:00:00	9110.64	9139.17	9103.71	9135.93	6037	0	200
2020.02.03	20:00:00	9136.18	9137.90	9099.24	9120.11	6545	0	200
2020.02.03	21:00:00	9119.86	9127.63	9104.65	9118.15	5584	0	200
2020.02.03	22:00:00	9118.40	9142.07	9111.38	9124.72	5970	0	200
2020.02.03	23:00:00	9123.97	9131.95	9082.33	9097.50	2519	0	200
2020.02.04	01:00:00	9091.80	9091.80	9066.37	9082.72	2104	0	300
2020.02.04	02:00:00	9082.72	9103.42	9080.23	9099.57	2469	0	300
2020.02.04	03:00:00	9099.19	9149.95	9098.19	9143.85	5132	0	300
2020.02.04	04:00:00	9144.10	9146.85	9128.03	9140.00	2920	0	300
2020.02.04	05:00:00	9139.88	9178.55	9131.40	9165.59	2833	0	300
2020.02.04	06:00:00	9165.46	9177.07	9161.23	9166.36	2019	0	300
2020.02.04	07:00:00	9166.85	9178.47	9162.99	9173.11	2308	0	300
2020.02.04	08:00:00	9173.11	9189.95	9170.64	9182.61	1890	0	300
2020.02.04	09:00:00	9182.86	9188.97	9162.39	9180.01	2695	0	300
2020.02.04	10:00:00	9180.13	9220.95	9175.95	9209.86	5165	0	300
2020.02.04	11:00:00	9208.37	9228.42	9203.97	9225.68	3415	0	300
2020.02.04	12:00:00	9225.81	9228.50	9213.01	9214.30	2389	0	300
2020.02.04	13:00:00	9214.43	9226.10	9208.29	9221.89	2651	0	300
2020.02.04	14:00:00	9221.40	9250.80	9212.79	9250.32	3381	0	300
2020.02.04	15:00:00	9250.07	9256.52	9239.99	9254.55	3301	0	300
2020.02.04	16:00:00	9254.30	9269.12	9219.98	9259.66	6655	0	200
2020.02.04	17:00:00	9261.78	9290.03	9246.55	9278.55	7539	0	200
2020.02.04	18:00:00	9277.92	9322.24	9277.82	9317.85	5873	0	200
2020.02.04	19:00:00	9318.10	9326.08	9312.46	9321.78	5038	0	200
2020.02.04	20:00:00	9322.41	9328.91	9303.85	9326.37	3843	0	200
2020.02.04	21:00:00	9326.87	9345.95	9325.34	9341.00	4257	0	200
2020.02.04	22:00:00	9340.87	9352.60	9324.69	9333.70	5746	0	200
2020.02.04	23:00:00	9333.08	9361.77	9326.60	9352.90	2601	0	250
2020.02.05	01:00:00	9351.09	9356.22	9328.92	9330.29	1841	0	300
2020.02.05	02:00:00	9331.04	9345.88	9318.21	9321.83	3688	0	300
2020.02.05	03:00:00	9321.08	9343.79	9310.74	9340.93	4994	0	300
2020.02.05	04:00:00	9340.93	9341.05	9324.49	9324.86	3958	0	300
2020.02.05	05:00:00	9324.86	9333.73	9318.13	9329.62	2789	0	300
2020.02.05	06:00:00	9329.50	9339.49	9328.88	9336.75	1450	0	300
2020.02.05	07:00:00	9337.00	9339.49	9313.30	9320.29	2896	0	300
2020.02.05	08:00:00	9320.79	9331.77	9318.54	9328.70	2132	0	300
2020.02.05	09:00:00	9328.70	9336.40	9321.57	9325.34	2486	0	300
2020.02.05	10:00:00	9324.72	9411.61	9321.74	9391.88	6234	0	300
2020.02.05	11:00:00	9390.38	9453.94	9382.63	9447.81	6027	0	300
2020.02.05	12:00:00	9448.19	9450.01	9424.61	9432.15	3699	0	300
2020.02.05	13:00:00	9432.15	9445.52	9411.34	9419.39	4116	0	300
2020.02.05	14:00:00	9418.89	9437.48	9413.71	9422.86	3524	0	300
2020.02.05	15:00:00	9423.24	9454.52	9421.19	9451.26	3531	0	300
2020.02.05	16:00:00	9451.13	9452.47	9364.61	9389.30	6464	0	200
2020.02.05	17:00:00	9383.81	9399.88	9310.94	9341.01	9365	0	200
2020.02.05	18:00:00	9340.27	9358.07	9320.61	9354.93	7260	0	200
2020.02.05	19:00:00	9354.19	9365.64	9343.90	9346.56	5452	0	200
2020.02.05	20:00:00	9346.56	9353.43	9327.30	9347.08	5699	0	200
2020.02.05	21:00:00	9347.08	9379.03	9334.32	9376.34	5263	0	200
2020.02.05	22:00:00	9376.72	9393.83	9349.10	9367.59	6550	0	200
2020.02.05	23:00:00	9367.84	9387.56	9357.99	9379.80	2192	0	200
2020.02.06	01:00:00	9379.90	9386.27	9369.32	9371.07	1646	0	300
2020.02.06	02:00:00	9372.19	9382.58	9365.08	9376.84	2616	0	300
2020.02.06	03:00:00	9376.21	9416.37	9373.47	9399.18	5003	0	300
2020.02.06	04:00:00	9399.43	9417.40	9399.43	9416.16	3073	0	300
2020.02.06	05:00:00	9416.53	9422.15	9406.32	9413.19	2037	0	300
2020.02.06	06:00:00	9412.94	9436.90	9407.59	9435.78	2926	0	300
2020.02.06	07:00:00	9435.53	9444.41	9433.91	9438.91	3313	0	300
2020.02.06	08:00:00	9438.04	9450.27	9429.21	9430.08	2448	0	300
2020.02.06	09:00:00	9431.08	9442.10	9420.03	9438.61	2843	0	300
2020.02.06	10:00:00	9438.11	9442.34	9421.10	9423.92	4656	0	300
2020.02.06	11:00:00	9424.17	9433.57	9398.66	9406.01	4351	0	300
2020.02.06	12:00:00	9405.63	9410.85	9390.30	9393.16	3365	0	300
2020.02.06	13:00:00	9393.41	9426.60	9391.12	9424.60	3067	0	300
2020.02.06	14:00:00	9424.48	9427.04	9402.09	9407.24	2937	0	300
2020.02.06	15:00:00	9407.49	9415.47	9392.39	9397.08	3812	0	300
2020.02.06	16:00:00	9396.84	9405.10	9353.77	9405.10	6833	0	200
2020.02.06	17:00:00	9405.75	9416.17	9382.09	9409.84	7945	0	200
2020.02.06	18:00:00	9410.09	9437.04	9404.46	9417.53	6559	0	200
2020.02.06	19:00:00	9416.66	9442.67	9415.52	9441.32	4778	0	200
2020.02.06	20:00:00	9440.94	9444.19	9424.39	9434.29	3856	0	200
2020.02.06	21:00:00	9434.54	9439.46	9423.16	9424.23	4226	0	200
2020.02.06	22:00:00	9423.98	9448.15	9418.11	9444.91	4789	0	200
2020.02.06	23:00:00	9444.29	9455.66	9436.43	9454.50	1595	0	250
2020.02.07	01:00:00	9458.26	9459.01	9449.90	9455.66	1374	0	300
2020.02.07	02:00:00	9456.28	9458.90	9417.79	9429.02	3372	0	300
2020.02.07	03:00:00	9428.90	9438.26	9413.31	9425.80	4854	0	300
2020.02.07	04:00:00	9425.80	9440.89	9424.69	9427.31	2807	0	300
2020.02.07	05:00:00	9427.56	9435.17	9425.94	9433.69	1761	0	300
2020.02.07	06:00:00	9433.69	9434.19	9424.97	9428.10	1033	0	300
2020.02.07	07:00:00	9427.85	9428.99	9415.63	9425.89	1762	0	300
2020.02.07	08:00:00	9425.39	9453.33	9421.03	9446.47	2324	0	300
2020.02.07	09:00:00	9446.59	9453.71	9426.40	9433.17	2526	0	300
2020.02.07	10:00:00	9436.20	9439.79	9422.20	9433.69	3517	0	300
2020.02.07	11:00:00	9433.94	9437.37	9406.63	9408.97	2820	0	300
2020.02.07	12:00:00	9409.09	9414.01	9391.31	9391.98	3375	0	300
2020.02.07	13:00:00	9391.98	9411.33	9384.14	9410.05	3089	0	300
2020.02.07	14:00:00	9410.05	9419.97	9408.17	9417.23	2473	0	300
2020.02.07	15:00:00	9416.73	9442.45	9391.08	9403.44	4550	0	300
2020.02.07	16:00:00	9403.19	9414.46	9375.79	9389.22	6781	0	200
2020.02.07	17:00:00	9389.34	9429.86	9378.62	9417.77	7109	0	200
2020.02.07	18:00:00	9417.77	9452.98	9409.19	9442.75	5841	0	200
2020.02.07	19:00:00	9442.75	9452.62	9436.10	9442.85	4417	0	200
2020.02.07	20:00:00	9442.73	9443.10	9403.86	9403.86	4836	0	200
2020.02.07	21:00:00	9403.24	9407.85	9375.98	9406.46	6687	0	200
2020.02.07	22:00:00	9406.34	9409.34	9386.55	9400.45	5868	0	200
2020.02.07	23:00:00	9400.20	9402.94	9392.35	9398.83	1055	0	200
2020.02.10	01:00:00	9391.30	9413.62	9321.34	9346.29	4500	0	300
2020.02.10	02:00:00	9346.17	9367.86	9346.17	9362.01	3599	0	300
2020.02.10	03:00:00	9362.13	9409.92	9354.40	9395.95	5101	0	300
2020.02.10	04:00:00	9396.20	9429.77	9394.21	9418.92	4023	0	300
2020.02.10	05:00:00	9418.67	9423.92	9405.10	9406.47	2895	0	300
2020.02.10	06:00:00	9406.47	9418.09	9394.90	9398.51	2115	0	300
2020.02.10	07:00:00	9398.26	9416.74	9396.15	9412.50	2663	0	300
2020.02.10	08:00:00	9411.76	9424.65	9405.90	9418.38	1813	0	300
2020.02.10	09:00:00	9419.38	9423.99	9401.56	9404.57	2820	0	300
2020.02.10	10:00:00	9404.69	9416.79	9375.21	9388.97	4691	0	300
2020.02.10	11:00:00	9388.47	9412.75	9386.25	9393.63	3155	0	300
2020.02.10	12:00:00	9393.13	9421.01	9385.65	9409.97	2873	0	300
2020.02.10	13:00:00	9410.72	9419.22	9407.38	9413.05	1990	0	300
2020.02.10	14:00:00	9412.68	9417.17	9397.76	9399.76	2376	0	300
2020.02.10	15:00:00	9400.51	9408.46	9383.85	9389.53	3233	0	300
2020.02.10	16:00:00	9389.41	9439.47	9369.87	9438.09	6134	0	200
2020.02.10	17:00:00	9438.21	9469.23	9434.36	9449.97	6901	0	200
2020.02.10	18:00:00	9449.97	9475.66	9444.61	9467.22	5317	0	200
2020.02.10	19:00:00	9467.22	9467.47	9446.46	9455.10	4358	0	200
2020.02.10	20:00:00	9455.98	9469.43	9453.57	9462.23	3597	0	200
2020.02.10	21:00:00	9462.10	9483.80	9456.24	9482.73	3279	0	200
2020.02.10	22:00:00	9482.48	9515.13	9481.78	9515.13	4535	0	200
2020.02.10	23:00:00	9515.38	9521.50	9510.02	9516.00	1648	0	250
2020.02.11	01:00:00	9513.25	9518.25	9506.89	9514.89	1575	0	300
2020.02.11	02:00:00	9515.14	9540.60	9509.03	9533.13	2352	0	300
2020.02.11	03:00:00	9533.25	9562.08	9531.13	9560.34	3492	0	300
2020.02.11	04:00:00	9560.34	9571.83	9558.84	9560.86	2593	0	300
2020.02.11	05:00:00	9560.74	9564.48	9556.00	9561.63	1616	0	300
2020.02.11	06:00:00	9561.63	9563.02	9555.91	9561.16	915	0	300
2020.02.11	07:00:00	9561.16	9568.41	9556.92	9565.04	1584	0	300
2020.02.11	08:00:00	9565.29	9567.67	9557.33	9560.20	1584	0	300
2020.02.11	09:00:00	9559.33	9559.70	9544.25	9551.00	2223	0	300
2020.02.11	10:00:00	9550.12	9557.11	9541.66	9549.42	3679	0	300
2020.02.11	11:00:00	9550.05	9551.81	9536.38	9549.67	3078	0	300
2020.02.11	12:00:00	9549.80	9561.04	9546.86	9557.75	2051	0	300
2020.02.11	13:00:00	9557.62	9562.59	9544.48	9545.28	1946	0	300
2020.02.11	14:00:00	9545.15	9564.76	9545.15	9560.81	2186	0	300
2020.02.11	15:00:00	9560.69	9567.15	9549.86	9565.40	2740	0	300
2020.02.11	16:00:00	9565.65	9573.57	9529.16	9549.01	5740	0	200
2020.02.11	17:00:00	9549.51	9600.85	9549.51	9589.22	6694	0	200
2020.02.11	18:00:00	9588.97	9598.87	9543.63	9551.02	6588	0	200
2020.02.11	19:00:00	9551.14	9571.23	9547.70	9571.23	5208	0	200
2020.02.11	20:00:00	9571.23	9582.97	9538.68	9544.74	4647	0	200
2020.02.11	21:00:00	9544.87	9546.82	9515.07	9525.20	6430	0	200
2020.02.11	22:00:00	9525.95	9534.82	9492.22	9516.32	7264	0	200
2020.02.11	23:00:00	9517.50	9524.19	9513.45	9523.20	1413	0	200
2020.02.12	01:00:00	9526.47	9537.08	9523.85	9531.48	1411	0	300
2020.02.12	02:00:00	9531.73	9537.71	9514.54	9524.89	3032	0	300
2020.02.12	03:00:00	9524.89	9534.50	9519.54	9528.16	3604	0	300
2020.02.12	04:00:00	9528.28	9532.79	9524.42	9528.68	2321	0	300
2020.02.12	05:00:00	9528.93	9544.04	9528.30	9541.05	1619	0	300
2020.02.12	06:00:00	9540.92	9548.43	9539.43	9547.56	1224	0	300
2020.02.12	07:00:00	9547.31	9555.06	9546.19	9553.32	2246	0	300
2020.02.12	08:00:00	9553.07	9559.69	9548.70	9551.59	1919	0	300
2020.02.12	09:00:00	9550.85	9556.84	9546.63	9549.12	2306	0	300
2020.02.12	10:00:00	9549.00	9575.58	9544.10	9564.99	3747	0	300
2020.02.12	11:00:00	9564.74	9568.66	9557.41	9561.81	2319	0	300
2020.02.12	12:00:00	9561.69	9568.01	9557.16	9565.53	1824	0	300
2020.02.12	13:00:00	9565.53	9571.28	9564.72	9567.45	1564	0	300
2020.02.12	14:00:00	9567.57	9568.95	9552.34	9560.43	1605	0	300
2020.02.12	15:00:00	9560.55	9571.06	9558.53	9566.51	2144	0	300
2020.02.12	16:00:00	9566.64	9594.39	9552.10	9571.99	5674	0	200
2020.02.12	17:00:00	9572.36	9580.58	9550.01	9563.83	7485	0	200
2020.02.12	18:00:00	9564.70	9602.04	9563.45	9592.92	5124	0	200
2020.02.12	19:00:00	9592.92	9610.30	9586.53	9605.35	4200	0	200
2020.02.12	20:00:00	9605.48	9607.72	9588.91	9599.18	3918	0	200
2020.02.12	21:00:00	9599.18	9604.50	9591.33	9598.01	3619	0	200
2020.02.12	22:00:00	9597.64	9614.80	9586.58	9610.34	4347	0	200
2020.02.12	23:00:00	9610.84	9618.33	9603.73	9613.30	1700	0	200
2020.02.13	01:00:00	9609.82	9615.08	9550.85	9565.07	2473	0	300
2020.02.13	02:00:00	9565.69	9585.65	9558.46	9572.70	4326	0	300
2020.02.13	03:00:00	9572.20	9588.05	9570.20	9579.71	4178	0	300
2020.02.13	04:00:00	9580.45	9586.08	9572.49	9581.97	2753	0	300
2020.02.13	05:00:00	9581.85	9584.97	9576.38	9576.51	1738	0	300
2020.02.13	06:00:00	9576.63	9580.63	9565.06	9565.68	1620	0	300
2020.02.13	07:00:00	9565.56	9575.06	9564.08	9573.19	2100	0	300
2020.02.13	08:00:00	9573.19	9575.06	9561.82	9565.48	1899	0	300
2020.02.13	09:00:00	9565.73	9566.89	9551.45	9554.32	2411	0	300
2020.02.13	10:00:00	9554.45	9566.24	9551.05	9556.75	3439	0	300
2020.02.13	11:00:00	9556.75	9556.75	9525.14	9530.61	3349	0	300
2020.02.13	12:00:00	9529.99	9538.89	9500.19	9529.41	4612	0	300
2020.02.13	13:00:00	9529.54	9547.39	9515.71	9540.47	3847	0	300
2020.02.13	14:00:00	9541.46	9547.48	9512.80	9536.17	3629	0	300
2020.02.13	15:00:00	9536.13	9556.78	9533.03	9552.03	4270	0	300
2020.02.13	16:00:00	9553.27	9583.27	9529.01	9560.91	6412	0	200
2020.02.13	17:00:00	9561.15	9601.22	9545.27	9598.77	7291	0	200
2020.02.13	18:00:00	9599.27	9622.96	9594.78	9607.21	5215	0	200
2020.02.13	19:00:00	9606.71	9623.09	9595.94	9596.43	4871	0	200
